"lat","long","mag","place","url"
-4.1339,134.2462,4.5,"161km WSW of Nabire, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sw5n"
7.8249,94.5708,4.7,"139km E of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sw7h"
27.8952,55.9401,4.9,"85km NNW of Bandar 'Abbas, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sw7u"
45.1432,80.6354,4.3,"63km ESE of Sarkand, Kazakhstan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000swds"
43.0311,138.2785,4.6,"181km W of Iwanai, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000swga"
36.1136,140.1087,4.9,"8km NW of Naka, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000swgh"
26.7306,53.8127,4.7,"28km NW of Kish, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usc000swt6"
4.7447,125.2681,4.6,"75km SSW of Sarangani, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000swt7"
9.0102,127.121,4.6,"90km E of Aras-asan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000swu1"
4.7097,94.93,4.9,"103km SSW of Banda Aceh, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000swvx"
37.8864,72.2029,4.1,"69km NE of Shughnon, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sx1q"
36.5416,70.6715,4.3,"38km SSW of Jarm, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sx2n"
-7.4873,119.8984,4.5,"98km NNW of Kampungbajo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxcj"
7.4033,94.3694,4.5,"131km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxfa"
1.8275,126.5214,4.8,"148km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxhu"
2.1266,127.0888,4.3,"111km WNW of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxic"
1.7124,126.3986,4.7,"138km ENE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxid"
2.0513,126.714,4.7,"148km WNW of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxjq"
1.3477,126.2701,4.5,"121km E of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxk4"
-8.6177,118.3231,4.5,"7km SSE of Npongge, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxkh"
1.7763,126.7037,4.8,"132km NNW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxlz"
1.589,126.5175,4.5,"129km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxn6"
43.2381,144.2795,4.3,"30km NNW of Kushiro, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxne"
37.5118,71.8917,4.3,"27km E of Shughnon, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxni"
5.4002,126.1297,4.4,"73km E of Sarangani, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxh7"
27.6047,53.9627,4.0,"18km WSW of Gerash, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxpn"
1.6827,126.1685,4.2,"112km ENE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxiv"
1.9656,126.7802,4.3,"139km W of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxix"
2.0108,126.7262,4.6,"146km WNW of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxs3"
28.1836,56.3212,4.7,"110km N of Bandar 'Abbas, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxrm"
1.9513,126.4562,4.7,"152km ENE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxqc"
2.6524,128.0233,4.4,"102km N of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxs7"
1.6018,126.5462,4.4,"128km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxtd"
1.605,126.5355,4.6,"129km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxt7"
1.7332,126.6752,4.6,"130km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxt9"
1.9213,126.9708,4.5,"117km W of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxtn"
1.8133,126.6006,4.8,"142km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxug"
38.1701,74.1112,4.0,"12km E of Murghob, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxun"
10.5427,124.335,4.5,"6km SSE of Santiago, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxuu"
2.7111,98.4838,4.4,"26km NW of Harian, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxz7"
29.4711,70.1453,4.4,"24km WSW of Dajal, Pakistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sy0f"
38.2989,72.3076,4.5,"74km E of Vanj, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sy0t"
7.6862,94.4588,4.8,"129km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sy1k"
1.746,126.8113,4.7,"123km NNW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sy1f"
19.4711,120.2482,5.0,"114km NNW of Burgos, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sy54"
19.536,120.2942,4.8,"119km NNW of Pagudpud, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sy56"
19.5101,120.3965,4.8,"112km NNW of Pagudpud, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sy4w"
19.6575,120.2894,4.9,"132km NNW of Pagudpud, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sy58"
-5.8794,130.7129,4.4,"226km W of Tual, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sy6c"
19.491,120.2708,4.5,"115km NNW of Burgos, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sy7u"
42.1136,144.3436,4.7,"95km S of Kushiro, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sy8m"
-3.1171,136.7766,4.5,"100km NNE of Enarotali, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sya7"
1.9597,126.5675,4.9,"157km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sycr"
7.5054,94.4557,4.5,"135km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usc000syd3"
1.9998,126.6897,4.6,"149km WNW of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000syd7"
1.8742,126.5715,4.9,"149km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sydh"
19.4791,120.4628,4.8,"107km NNW of Pagudpud, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sydq"
19.5186,120.3761,4.6,"114km NNW of Pagudpud, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sye9"
20.6182,121.4251,4.7,"47km WSW of Itbayat, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sye2"
24.8233,123.3168,4.5,"50km NE of Yonakuni, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000syez"
24.9348,123.5057,4.8,"72km NE of Yonakuni, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000syf1"
-2.9199,127.4716,4.5,"55km NE of Namlea, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000syjl"
36.9635,140.6389,4.4,"22km NNW of Kitaibaraki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sylc"
42.8412,105.1908,4.7,"4km E of Sangiyn Dalay, Mongolia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000syq7"
19.5174,120.3077,4.7,"116km NNW of Burgos, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000syq8"
-6.574,131.406,4.9,"152km N of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000syqp"
42.8385,105.3646,4.7,"18km E of Sangiyn Dalay, Mongolia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000syqr"
19.9341,120.0915,4.7,"167km NNW of Burgos, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sytg"
1.6665,126.516,4.2,"136km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sy1v"
24.8665,122.0836,4.6,"35km ENE of Yilan, Taiwan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sy3j"
37.2494,71.5175,4.9,"26km S of Khorugh, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sy25"
1.0347,127.855,4.9,"56km ENE of Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sy6j"
42.25,84.3942,4.6,"134km ENE of Kuqa, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sy4x"
1.8172,126.4473,4.8,"146km ENE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000syff"
33.0921,101.2932,4.7,"44km WNW of Aba, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000syg0"
6.0816,126.9791,4.4,"93km ESE of Pondaguitan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sygp"
2.0332,126.6002,4.7,"160km WNW of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000syis"
3.9982,126.7397,4.8,"210km SE of Sarangani, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000syiw"
23.486,93.4883,4.7,"40km ENE of Khawhai, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000syke"
1.853,126.4547,4.5,"148km ENE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sym2"
-5.9044,128.9756,4.2,"257km SSE of Amahusu, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sym4"
-0.7214,127.6637,4.2,"69km N of Laiwui, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000syn6"
34.4676,79.0147,4.3,"129km NNW of Rutog, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000syre"
0.3753,125.561,4.7,"125km SSE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sywc"
33.776,135.2956,4.1,"8km NW of Tanabe, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sywf"
34.3294,102.3527,4.3,"68km WSW of Niba, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sz0h"
1.888,126.6468,4.5,"146km NNW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sypp"
-7.5896,123.9873,4.2,"171km NE of Palue, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sz1w"
36.628,137.9318,4.3,"15km NNE of Omachi, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sz6y"
-4.5413,102.717,4.5,"84km SW of Pagaralam, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sz8i"
6.0317,125.4002,4.7,"3km SSE of Suyan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szak"
26.47,56.59,4.8,"44km NE of Dib Dibba, Oman","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szau"
-7.5097,127.7073,4.5,"262km ENE of Dili, East Timor","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szfm"
1.1028,127.3457,4.5,"34km N of Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szg1"
2.2639,127.1804,4.8,"109km WNW of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szg0"
9.4784,123.0739,4.4,"1km ENE of Balayong, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szjq"
-0.5481,129.5646,4.4,"191km W of Sorong, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szky"
30.2964,67.5398,4.4,"20km WSW of Ziarat, Pakistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szpg"
-3.3916,100.7879,4.6,"159km SSW of Sungaipenuh, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szvi"
1.8699,126.4839,4.7,"152km ENE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szvw"
-7.3413,129.2992,4.6,"232km WNW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szyc"
28.1288,84.7514,4.4,"39km ESE of Lamjung, Nepal","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szw6"
1.9467,126.3592,4.5,"142km ENE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szzd"
8.0206,124.5774,4.5,"5km WSW of Ticala-an, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t08l"
2.0615,126.5747,4.9,"163km WNW of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t09b"
1.8312,126.4705,4.6,"149km ENE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t0d6"
1.9875,126.5861,4.8,"158km NNW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t0dm"
2.0769,126.727,4.5,"147km WNW of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t0dc"
1.9657,126.7021,4.5,"147km W of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t0a1"
2.0794,126.7522,4.2,"145km WNW of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t0a6"
-1.6748,99.259,4.9,"10km SSE of Muara Siberut, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t0fm"
1.794,126.4385,4.7,"144km ENE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t0iw"
1.9362,126.5358,4.6,"157km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t0se"
1.2783,126.7375,4.5,"88km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t0sg"
17.3723,96.441,4.3,"5km NW of Bago, Burma","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t0sp"
39.3579,29.0085,4.3,"21km W of Emet, Turkey","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t0sw"
27.6021,128.6965,4.5,"114km SW of Naze, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t11h"
6.982,125.1797,4.7,"6km NE of Malasila, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t164"
1.9356,126.5655,4.8,"155km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t19f"
36.3808,67.9697,4.6,"13km NNW of Aibak, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t1ft"
-6.7427,128.0975,4.6,"Banda Sea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t1hu"
-4.8537,102.9747,4.8,"89km WNW of Kuripan, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t1js"
1.9045,126.4216,4.8,"146km ENE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t1k5"
-1.8572,100.1883,4.8,"70km SSW of Pasarbaru, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t1zr"
-0.1052,97.4376,4.9,"206km WNW of Sikabaluan, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t22f"
-7.8342,128.033,4.7,"282km ENE of Dili, East Timor","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t25z"
23.7428,122.1548,4.5,"61km ESE of Hualian, Taiwan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t2bp"
-2.8658,122.4221,4.6,"117km NNE of Unaaha, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t2cy"
-7.4633,105.8602,4.8,"65km WSW of Gunungbatu, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t2e9"
5.7217,126.7305,4.9,"93km SE of Pondaguitan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t2ei"
35.3142,137.083,4.6,"4km W of Tajimi, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t2f6"
35.68,140.9843,4.7,"14km ESE of Hasaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000t3md"
5.939,126.5471,4.4,"62km SE of Pondaguitan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000t3q2"
26.834,92.5818,4.7,"7km WNW of Rangapara, India","http://earthquake.usgs.gov/earthquakes/eventpage/usc000t3w5"
28.3981,57.0553,4.1,"100km SSE of Kuh Sefid, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usc000t3w8"
4.8512,97.2717,4.2,"38km SSE of Lhokseumawe, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000t3wk"
3.5593,128.0713,4.5,"202km N of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000t3wq"
37.2544,71.6544,4.9,"15km W of Roshtqal'a, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000t40b"
2.0143,126.6357,4.8,"156km WNW of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000t3zz"
37.6577,72.0907,4.3,"48km ENE of Shughnon, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000t3zq"
51.2821,100.7216,4.9,"25km S of Turt, Mongolia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000t43q"
-7.2428,121.1206,4.3,"129km N of Mbarungkeli, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000t46m"
-2.3266,100.7277,4.4,"77km WSW of Sungaipenuh, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000t47q"
23.7323,121.471,5.6,"30km SSW of Hualian, Taiwan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000qxnd"
29.5,50.8799,5.2,"36km ESE of Bandar-e Ganaveh, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000qxww"
29.6719,50.8345,5.0,"32km ENE of Bandar-e Ganaveh, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000qxxr"
-2.8837,128.0056,5.3,"29km NW of Piru, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000qyej"
-6.9444,102.5705,5.2,"240km SW of Biha, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000r0z7"
24.926,97.809,5.8,"23km NNW of Pingyuan, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000r1y6"
-6.2569,104.1452,5.2,"99km SSW of Kotaagung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000r2z6"
26.6097,55.7275,5.1,"66km SW of Qeshm, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000r505"
2.7276,126.7496,5.0,"178km NW of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000r57t"
32.4913,140.5683,5.3,"97km SE of Hachijo-jima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000r5he"
-0.2063,125.3857,5.0,"150km SE of Modayag, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r8ea"
-8.3508,119.4585,5.2,"26km N of Komodo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r8x9"
24.9762,97.8648,5.9,"27km N of Pingyuan, China","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r8xg"
9.3503,126.5691,5.5,"42km ENE of Burgos, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r948"
9.4877,126.617,5.1,"52km ENE of Cortes, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r96q"
9.4314,126.5686,5.3,"44km ENE of Cortes, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r97g"
9.275,126.3222,5.0,"14km E of Burgos, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r97r"
-7.2621,106.021,5.0,"42km SSW of Panyaungan Timur, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r97n"
9.3339,126.5164,5.0,"36km ENE of Burgos, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r9iu"
9.3954,126.4865,5.2,"34km ENE of Cortes, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r9id"
9.3264,126.5673,5.2,"41km E of Cortes, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r9ii"
9.2748,126.5152,5.0,"35km E of Burgos, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r9ik"
9.3402,126.5991,5.1,"45km E of Burgos, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r9im"
9.3725,126.6145,5.3,"47km ENE of Cortes, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r9jq"
9.3327,126.5094,5.0,"35km E of Cortes, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r9jd"
-2.4539,138.8996,5.0,"188km W of Abepura, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r9uh"
3.1466,125.7693,5.0,"199km NNE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r9wb"
9.4991,126.6095,5.0,"51km ENE of Cortes, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r9zi"
1.9612,128.4941,5.3,"Halmahera, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rccc"
40.3307,51.5838,5.5,"107km E of Artyom, Azerbaijan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rcf1"
39.184,141.6849,5.2,"12km NNW of Ofunato, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rcp4"
10.0089,122.2432,5.2,"23km NW of Bulata, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rd4q"
32.4676,105.0869,5.0,"14km NNW of Suhe, China","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rd63"
27.4817,129.1883,5.0,"102km SSW of Naze, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rdtl"
9.716,125.7011,5.0,"12km ENE of Placer, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rdu3"
0.2822,129.8745,5.1,"200km NW of Sorong, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000red3"
30.5647,141.8542,5.0,"Izu Islands, Japan region","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rewk"
27.6545,65.9373,5.2,"70km W of Khuzdar, Pakistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rewv"
33.308,75.5918,5.0,"16km W of Kishtwar, India","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rf2p"
36.4676,70.6888,5.4,"45km SSW of Jarm, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rff2"
39.459,140.9652,5.6,"15km WNW of Hanamaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rfj5"
37.1118,141.0782,5.6,"18km ENE of Iwaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rfv0"
33.9862,139.5775,5.3,"95km SE of Shimoda, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rg9l"
1.5162,125.4812,5.3,"34km ENE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rgx9"
24.2784,125.1907,5.2,"58km S of Hirara, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rh4i"
1.1742,97.0354,5.0,"161km SSE of Sinabang, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rgpq"
-2.7551,102.3528,5.1,"81km NNW of Curup, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rgli"
29.774,50.8256,5.0,"36km NE of Bandar-e Ganaveh, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rj6y"
-0.14,123.0027,5.5,"62km SSW of Bilungala, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rjrn"
-7.8451,107.9062,5.2,"Java, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rjxl"
10.844,126.7004,5.1,"96km E of Sulangan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rjys"
3.294,128.206,5.3,"174km N of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rk1i"
-3.1172,139.2465,5.1,"157km WSW of Abepura, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rkb6"
13.5848,120.6944,5.6,"14km NNW of Wawa, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rltb"
-9.6613,118.106,5.1,"Sumbawa region, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rm61"
0.0349,123.415,5.4,"44km SSE of Bilungala, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rmcj"
1.3721,126.2598,5.0,"120km E of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rng9"
41.7025,46.7171,5.2,"9km NE of Zaqatala, Azerbaijan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rnkx"
13.8276,119.2241,5.1,"89km W of Cabra, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rp53"
0.0311,124.6609,5.0,"78km SSE of Lolayan, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rpg5"
-4.0628,139.2161,5.1,"219km SW of Abepura, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rqd3"
39.6748,142.0342,5.7,"8km ENE of Miyako, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rqix"
-7.3184,123.7245,5.2,"169km NE of Palue, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rr4d"
-5.2393,131.687,5.0,"126km WNW of Tual, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rrau"
23.3369,122.3741,5.0,"105km SE of Hualian, Taiwan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rrhb"
-7.0692,129.9335,5.0,"181km WNW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rrid"
42.681,141.4113,5.5,"15km NNE of Shiraoi, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rrl0"
39.326,78.1684,5.0,"129km NE of Shache, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rr42"
-7.0787,104.708,5.1,"106km WSW of Pasirnangka, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rr51"
26.2993,125.8006,5.3,"174km NNE of Hirara, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rs0m"
36.4691,67.6578,5.0,"25km S of Khulm, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rsmy"
-8.9094,111.2476,5.7,"73km SSW of Ngulung Wetan, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rsqi"
